accuracy,loss,val_accuracy,val_loss
0.9163958430290222,0.2852477729320526,0.9734166860580444,0.09121420979499817
0.9735000133514404,0.08867338299751282,0.981083333492279,0.06065747141838074
0.9804999828338623,0.06424112617969513,0.984333336353302,0.051173135638237
0.9851874709129333,0.049718815833330154,0.9854999780654907,0.04703013598918915
0.9877708554267883,0.03967086225748062,0.98416668176651,0.04816517233848572
